age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,capital-margin,capital-total,capital-margin-flag,workclass-occupation,race-sex,marital-status-relationship,workclass-education,occupation-education
40,3,130760,11,9,2,3,0,4,1,0,0,42,38,0,0,0,2,28,9,8,47,50
26,3,121040,7,12,4,3,3,2,0,0,0,40,38,0,0,0,2,28,4,19,43,46
37,3,387430,15,10,2,0,0,4,1,0,0,37,38,0,0,0,2,26,9,8,51,15
41,3,150011,9,13,4,7,3,4,0,0,0,40,38,0,0,0,2,32,8,19,45,110
28,3,147889,0,6,1,7,5,4,0,0,0,40,38,0,0,0,2,32,8,7,36,101
22,3,203715,15,10,4,0,3,4,1,0,0,40,38,0,0,0,2,26,9,19,51,15
56,3,201344,15,10,6,2,4,4,0,0,0,38,38,0,0,0,2,27,8,28,51,38
36,3,184655,11,9,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,47,96
79,4,97082,2,8,6,11,1,4,1,18481,0,45,38,0,18481,18481,1,48,9,25,54,165
32,3,167990,11,9,2,3,0,4,1,0,0,40,20,0,0,0,2,28,9,8,47,50
57,3,96346,11,9,6,9,1,4,0,0,0,57,38,0,0,0,2,34,8,25,47,143
58,3,95428,12,14,0,9,1,4,0,0,0,40,38,0,0,0,2,34,8,0,48,144
20,4,154782,11,9,4,4,3,4,1,0,0,20,38,0,0,0,2,42,9,19,63,66
26,3,322614,13,1,3,6,1,4,1,0,1719,40,25,0,-1719,1719,0,31,9,13,49,98
41,3,145175,15,10,2,0,0,4,1,3103,0,40,38,0,3103,3103,1,26,9,8,51,15
44,3,215468,9,13,5,6,4,2,0,0,0,7,38,0,0,0,2,31,4,24,45,94
49,3,323798,15,10,0,3,1,4,1,3325,0,50,38,0,3325,3325,1,28,9,0,51,54
29,3,203797,15,10,2,3,0,2,1,0,0,40,38,0,0,0,2,28,5,8,51,54
36,3,161141,7,12,2,9,0,4,1,0,0,40,38,0,0,0,2,34,9,8,43,139
70,5,143833,15,10,2,3,0,4,1,0,2246,40,38,0,-2246,2246,0,53,9,8,82,54
28,3,258364,15,10,0,0,4,4,0,0,0,40,38,0,0,0,2,26,8,3,51,15
28,3,179008,11,9,2,13,0,4,1,0,0,48,38,0,0,0,2,38,9,8,47,204
27,3,311446,11,9,2,0,5,4,0,5178,0,40,38,0,5178,5178,1,26,8,12,47,11
19,3,198943,15,10,4,7,3,4,0,0,0,35,38,0,0,0,2,32,8,19,51,116
29,3,134813,11,9,2,2,0,4,1,0,0,50,38,0,0,0,2,27,9,8,47,34
42,3,341638,1,7,0,2,1,4,1,0,0,40,38,0,0,0,2,27,9,0,37,24
22,6,214731,15,10,4,0,1,4,0,0,0,15,38,0,0,0,2,63,8,17,98,15
53,3,136080,11,9,0,8,1,4,0,0,0,50,38,0,0,0,2,33,8,0,47,128
37,3,95855,1,7,0,5,1,4,0,0,0,40,38,0,0,0,2,30,8,0,37,72
55,3,190514,5,4,2,0,0,4,1,0,0,75,38,0,0,0,2,26,9,8,41,5
57,3,31532,9,13,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,45,202
41,3,287306,7,12,2,9,0,4,1,15024,0,60,38,0,15024,15024,1,34,9,8,43,139
20,1,308654,15,10,4,10,3,1,0,0,0,20,38,0,0,0,2,21,2,19,30,162
42,3,195755,11,9,5,2,4,4,1,0,0,40,38,0,0,0,2,27,9,24,47,34
31,3,45781,12,14,4,9,1,4,0,14084,0,50,38,0,14084,14084,1,34,8,17,48,144
38,3,240467,12,14,4,3,4,2,0,0,0,35,38,0,0,0,2,28,4,20,48,51
28,3,196690,11,9,4,6,1,4,0,0,0,40,38,0,0,0,2,31,8,17,47,96
38,3,237943,14,15,2,9,0,4,1,0,0,50,38,0,0,0,2,34,9,8,50,146
23,3,42251,9,13,4,9,1,4,0,0,0,40,38,0,0,0,2,34,8,17,45,141
51,3,41806,1,7,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,37,86
25,3,404616,9,13,2,3,0,4,1,0,0,40,38,0,0,0,2,28,9,8,45,48
22,3,227594,9,13,4,11,1,4,0,0,0,40,38,0,0,0,2,36,8,17,45,172
22,8,424494,15,10,4,14,3,4,1,0,0,25,38,0,0,0,2,84,9,19,118,224
59,3,96840,11,9,0,7,4,4,0,0,0,40,38,0,0,0,2,32,8,3,47,112
26,3,250038,15,10,2,0,0,4,1,0,0,40,38,0,0,0,2,26,9,8,51,15
44,3,317535,3,2,2,10,2,4,1,0,0,40,25,0,0,0,2,35,9,10,39,151
24,3,243368,13,1,4,4,1,4,1,0,0,36,25,0,0,0,2,29,9,17,49,68
31,3,173495,11,9,4,7,3,4,1,0,0,35,38,0,0,0,2,32,9,19,47,112
28,3,76313,15,10,2,2,0,0,1,0,0,60,38,0,0,0,2,27,1,8,51,38
51,4,167793,9,13,2,3,0,4,1,15024,0,40,38,0,15024,15024,1,41,9,8,61,48
37,3,490871,1,7,2,2,0,2,1,0,0,25,38,0,0,0,2,27,5,8,37,24
56,3,134756,11,9,4,7,1,2,0,0,0,40,38,0,0,0,2,32,4,17,47,112
27,3,215423,9,13,0,0,4,4,0,0,0,16,38,0,0,0,2,26,8,3,45,9
57,3,236944,11,9,2,6,0,2,1,0,0,40,38,0,0,0,2,31,5,8,47,96
64,5,30310,5,4,2,4,0,4,1,0,0,60,38,0,0,0,2,54,9,8,72,60
34,3,176992,15,10,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,51,100
33,0,94193,11,9,0,0,4,4,0,0,0,40,38,0,0,0,2,0,8,3,11,11
37,3,122889,10,16,2,9,0,1,1,7298,0,40,35,0,7298,7298,1,34,3,8,46,142
47,3,93449,11,9,2,2,0,1,1,0,0,60,23,0,0,0,2,27,3,8,47,34
62,3,174711,11,9,4,0,1,4,0,0,0,32,38,0,0,0,2,26,8,17,47,11
41,3,100451,11,9,2,2,0,4,1,7688,0,38,38,0,7688,7688,1,27,9,8,47,34
44,3,112262,9,13,2,12,0,4,1,5178,0,40,38,0,5178,5178,1,37,9,8,45,187
45,3,362883,15,10,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,51,208
20,3,494784,11,9,4,11,2,2,0,0,0,35,38,0,0,0,2,36,4,18,47,174
25,3,236267,11,9,4,6,4,4,1,0,1590,40,38,0,-1590,1590,0,31,9,20,47,96
18,3,187722,15,10,4,7,3,4,0,0,0,20,38,0,0,0,2,32,8,19,51,116
18,3,164134,11,9,4,12,3,4,0,0,0,10,38,0,0,0,2,37,8,19,47,189
36,1,403681,9,13,2,9,0,4,1,0,0,40,38,0,0,0,2,20,9,8,24,141
23,3,216672,9,13,4,3,3,4,1,0,0,30,39,0,0,0,2,28,9,19,45,48
54,3,319697,15,10,2,9,5,4,0,0,0,40,38,0,0,0,2,34,8,12,51,147
44,1,241506,12,14,0,9,4,4,0,0,0,50,38,0,0,0,2,20,8,3,27,144
37,3,126569,11,9,4,2,3,4,1,0,0,40,38,0,0,0,2,27,9,19,47,34
29,3,201017,12,14,4,9,1,4,1,0,0,55,33,0,0,0,2,34,9,17,48,144
40,3,27766,12,14,2,11,0,4,1,0,0,40,38,0,0,0,2,36,9,8,48,175
44,1,177937,10,16,2,9,0,4,1,0,0,36,38,0,0,0,2,20,9,8,25,142
27,3,29261,11,9,1,2,0,4,1,0,0,40,38,0,0,0,2,27,9,4,47,34
45,3,114774,12,14,0,9,1,4,0,0,2258,55,38,0,-2258,2258,0,34,8,0,48,144
27,3,500068,11,9,2,7,0,4,1,0,0,36,39,0,0,0,2,32,9,8,47,112
27,3,150025,11,9,4,11,1,4,1,0,0,40,32,0,0,0,2,36,9,17,47,174
32,0,82393,9,13,2,9,0,1,1,0,0,56,38,0,0,0,2,8,3,8,9,141
50,3,24790,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
51,3,197656,15,10,2,3,0,4,1,0,0,45,38,0,0,0,2,28,9,8,51,54
60,5,89884,11,9,2,11,0,4,1,0,0,50,38,0,0,0,2,60,9,8,78,174
28,3,189530,7,12,2,9,0,4,1,0,0,40,38,0,0,0,2,34,9,8,43,139
24,3,203203,9,13,4,11,1,4,0,0,0,25,38,0,0,0,2,36,8,17,45,172
47,3,145886,15,10,0,7,4,4,0,0,0,40,38,0,0,0,2,32,8,3,51,116
46,3,324655,12,14,2,12,0,4,1,0,1902,40,39,0,-1902,1902,0,37,9,8,48,190
27,3,373545,11,9,4,5,1,4,1,0,0,40,38,0,0,0,2,30,9,17,47,81
25,3,161478,9,13,4,9,1,1,0,0,0,40,38,0,0,0,2,34,2,17,45,141
46,3,604380,11,9,2,7,0,2,1,0,0,40,38,0,0,0,2,32,5,8,47,112
24,3,153078,9,13,4,12,1,1,1,0,0,40,38,0,0,0,2,37,3,17,45,187
42,3,340885,11,9,4,2,1,4,1,0,0,50,38,0,0,0,2,27,9,17,47,34
23,8,211968,15,10,4,14,3,4,0,0,0,23,19,0,0,0,2,84,8,19,118,224
37,3,219137,5,4,0,11,4,4,0,0,0,44,38,0,0,0,2,36,8,3,41,168
34,3,27409,6,5,2,2,0,4,1,0,0,50,38,0,0,0,2,27,9,8,42,29
24,3,155066,8,11,4,11,1,4,1,0,0,40,38,0,0,0,2,36,9,17,44,171
48,3,151584,11,9,0,13,1,4,1,0,0,46,38,0,0,0,2,38,9,0,47,204
28,3,47783,15,10,0,7,1,4,0,0,0,30,38,0,0,0,2,32,8,0,51,116
45,5,91044,12,14,0,9,1,4,0,0,0,15,38,0,0,0,2,58,8,0,79,144
50,5,343242,15,10,2,13,0,4,1,0,0,55,38,0,0,0,2,62,9,8,82,208
24,3,186666,15,10,2,2,0,4,1,0,0,50,38,0,0,0,2,27,9,8,51,38
39,3,211154,11,9,2,13,0,4,1,0,0,55,38,0,0,0,2,38,9,8,47,204
27,3,178778,11,9,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,47,204
39,5,199753,9,13,2,7,0,4,1,0,0,60,38,0,0,0,2,57,9,8,76,110
45,0,207107,7,12,0,0,4,1,1,0,2080,40,29,0,-2080,2080,0,0,3,3,7,7
53,3,231865,2,8,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,38,25
50,3,102346,9,13,2,3,5,4,0,0,2415,20,38,0,-2415,2415,0,28,8,12,45,48
41,5,375574,15,10,2,11,0,4,1,0,0,60,25,0,0,0,2,60,9,8,82,178
29,3,253003,15,10,4,2,1,4,1,0,2258,45,38,0,-2258,2258,0,27,9,17,51,38
51,5,95435,11,9,2,11,0,4,1,0,0,60,38,0,0,0,2,60,9,8,78,174
52,3,134184,11,9,0,7,1,4,0,2597,0,36,38,0,2597,2597,1,32,8,0,47,112
29,3,208406,7,12,4,0,1,4,1,0,0,40,38,0,0,0,2,26,9,17,43,7
50,3,162327,9,13,2,0,0,4,1,0,1902,50,39,0,-1902,1902,0,26,9,8,45,9
36,3,353524,11,9,0,3,3,4,0,1831,0,40,38,0,1831,1831,1,28,8,2,47,50
48,0,147397,11,9,2,0,0,4,1,0,0,36,38,0,0,0,2,0,9,8,11,11
51,5,176240,7,12,2,11,0,4,1,0,0,40,38,0,0,0,2,60,9,8,74,170
43,3,206878,11,9,4,0,4,4,0,0,0,60,38,0,0,0,2,26,8,20,47,11
38,3,111499,11,9,2,11,0,4,1,0,1977,99,38,0,-1977,1977,0,36,9,8,47,174
55,1,173090,12,14,6,9,4,4,0,0,0,45,38,0,0,0,2,20,8,28,27,144
48,5,259412,14,15,2,11,0,4,1,0,0,20,38,0,0,0,2,60,9,8,81,177
43,3,302041,11,9,4,0,1,2,0,0,0,40,38,0,0,0,2,26,4,17,47,11
20,3,132139,0,6,4,5,3,4,1,0,0,30,38,0,0,0,2,30,9,19,36,71
26,3,124483,9,13,4,9,1,1,1,0,0,25,18,0,0,0,2,34,3,17,45,141
25,3,198163,11,9,4,3,3,4,0,0,0,40,38,0,0,0,2,28,8,19,47,50
26,3,224361,15,10,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,51,38
62,3,101375,0,6,0,6,1,4,0,0,0,40,38,0,0,0,2,31,8,0,36,85
33,4,154227,11,9,2,11,0,4,1,0,0,50,38,0,0,0,2,48,9,8,63,174
62,3,190491,10,16,2,9,0,4,1,15024,0,45,38,0,15024,15024,1,34,9,8,46,142
23,3,26248,11,9,4,0,3,4,0,0,0,40,38,0,0,0,2,26,8,19,47,11
41,3,104892,15,10,2,0,0,4,1,2829,0,40,38,0,2829,2829,1,26,9,8,51,15
45,6,259087,12,14,0,9,1,4,0,0,0,45,38,0,0,0,2,70,8,0,95,144
46,3,501671,0,6,0,6,4,2,1,0,0,40,38,0,0,0,2,31,5,3,36,85
20,3,210444,15,10,4,9,3,4,1,0,0,25,38,0,0,0,2,34,9,19,51,147
17,3,204018,1,7,4,11,4,4,1,0,0,15,38,0,0,0,2,36,9,20,37,164
43,3,313181,11,9,0,0,2,2,1,0,0,38,38,0,0,0,2,26,5,1,47,11
30,3,208068,11,9,2,2,0,3,1,0,0,40,25,0,0,0,2,27,7,8,47,34
28,3,129624,11,9,4,5,1,4,1,0,0,40,39,0,0,0,2,30,9,17,47,81
50,3,28952,15,10,2,11,5,4,0,0,0,39,38,0,0,0,2,36,8,12,51,178
45,3,78529,11,9,0,6,1,4,1,0,0,50,38,0,0,0,2,31,9,0,47,96
78,5,213136,11,9,6,3,1,4,1,0,0,24,38,0,0,0,2,53,9,25,78,50
23,3,39182,11,9,2,11,0,4,1,0,0,40,38,0,0,0,2,36,9,8,47,174
39,3,206951,9,13,2,9,0,4,1,0,0,40,38,0,0,0,2,34,9,8,45,141
23,3,437940,11,9,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,47,96
45,4,170871,11,9,2,3,0,4,1,15024,0,55,38,0,15024,15024,1,41,9,8,63,50
23,3,129583,11,9,4,5,3,2,0,0,0,16,38,0,0,0,2,30,4,19,47,81
24,3,209782,9,13,4,11,3,4,0,0,0,40,38,0,0,0,2,36,8,19,45,172
54,3,291755,9,13,2,3,0,4,1,0,0,45,38,0,0,0,2,28,9,8,45,48
37,3,191137,11,9,2,0,0,4,1,0,0,42,38,0,0,0,2,26,9,8,47,11
49,4,330874,15,10,2,11,0,4,1,0,0,70,38,0,0,0,2,48,9,8,66,178
50,5,114758,9,13,4,2,1,4,1,4416,0,45,38,0,4416,4416,1,52,9,17,76,32
51,3,192182,15,10,2,6,0,4,1,7298,0,40,38,0,7298,7298,1,31,9,8,51,100
28,3,239130,15,10,4,3,1,4,1,0,0,50,38,0,0,0,2,28,9,17,51,54
27,3,169662,9,13,2,9,0,4,1,0,0,42,38,0,0,0,2,34,9,8,45,141
57,3,89392,12,14,3,9,1,4,0,0,0,40,38,0,0,0,2,34,8,13,48,144
35,8,153926,11,9,2,14,5,2,0,0,0,40,38,0,0,0,2,84,4,12,114,220
45,3,259412,14,15,2,9,0,4,1,99999,0,50,38,0,99999,99999,1,34,9,8,50,146
66,3,117746,9,13,2,11,0,4,1,0,0,50,38,0,0,0,2,36,9,8,45,172
30,3,220148,11,9,2,2,0,4,1,0,1848,50,38,0,-1848,1848,0,27,9,8,47,34
53,3,33304,15,10,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,51,208
24,3,54560,11,9,2,13,0,4,1,0,0,45,38,0,0,0,2,38,9,8,47,204
58,3,349910,11,9,2,3,0,4,1,7688,0,40,38,0,7688,7688,1,28,9,8,47,50
29,3,138332,15,10,2,0,3,4,0,0,0,6,38,0,0,0,2,26,8,11,51,15
45,1,119199,7,12,0,9,4,4,0,0,0,48,38,0,0,0,2,20,8,3,22,139
21,3,195532,11,9,4,0,4,4,0,0,0,40,38,0,0,0,2,26,8,20,47,11
32,3,329993,15,10,2,13,0,4,1,0,0,50,38,0,0,0,2,38,9,8,51,208
43,4,137232,9,13,3,11,4,4,0,0,0,42,38,0,0,0,2,48,8,16,61,172
20,3,137651,15,10,4,6,3,0,1,0,0,40,38,0,0,0,2,31,1,19,51,100
32,3,182323,11,9,2,9,0,4,1,7688,0,40,38,0,7688,7688,1,34,9,8,47,143
52,6,334273,7,12,2,11,0,4,1,0,0,40,38,0,0,0,2,72,9,8,90,170
25,6,99076,9,13,4,7,1,4,0,2597,0,50,38,0,2597,2597,1,69,8,17,92,110
43,3,91209,9,13,2,3,0,4,1,0,0,40,38,0,0,0,2,28,9,8,45,48
63,3,181828,11,9,2,11,0,4,1,0,0,48,39,0,0,0,2,36,9,8,47,174
38,3,63509,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
37,3,335168,15,10,2,11,0,4,1,0,0,55,38,0,0,0,2,36,9,8,51,178
45,6,252208,11,9,5,0,3,4,0,0,0,40,38,0,0,0,2,63,8,23,94,11
60,5,119575,11,9,2,11,0,4,1,0,0,50,38,0,0,0,2,60,9,8,78,174
40,3,478205,9,13,4,9,2,4,0,0,0,40,38,0,0,0,2,34,8,18,45,141
41,3,115849,11,9,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,47,204
42,1,569930,9,13,2,0,0,4,1,0,0,45,38,0,0,0,2,13,9,8,24,9
52,5,128378,1,7,2,2,0,4,1,0,0,40,38,0,0,0,2,52,9,8,68,24
60,0,54701,9,13,2,9,0,4,1,0,0,40,38,0,0,0,2,8,9,8,9,141
38,3,188888,9,13,4,3,1,4,1,0,1340,40,38,0,-1340,1340,0,28,9,17,45,48
46,3,190487,11,9,0,8,4,4,0,0,0,28,6,0,0,0,2,33,8,3,47,128
55,3,254711,9,13,2,11,0,4,1,0,0,20,38,0,0,0,2,36,9,8,45,172
38,3,86551,9,13,0,11,1,4,1,0,0,48,38,0,0,0,2,36,9,0,45,172
29,3,112847,8,11,2,2,0,1,1,7298,0,32,38,0,7298,7298,1,27,3,8,44,31
54,4,99185,10,16,2,9,0,4,1,0,0,50,39,0,0,0,2,46,9,8,62,142
52,5,140985,9,13,2,0,5,4,0,99999,0,30,38,0,99999,99999,1,51,8,12,76,9
55,3,148773,0,6,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,36,85
41,1,98823,9,13,2,9,0,4,1,0,0,50,38,0,0,0,2,20,9,8,24,141
33,3,280923,5,4,2,5,0,4,1,0,0,40,25,0,0,0,2,30,9,8,41,76
35,3,176967,15,10,2,10,0,4,1,0,0,40,38,0,0,0,2,35,9,8,51,162
40,3,20109,15,10,0,5,1,0,0,0,0,84,38,0,0,0,2,30,0,0,51,84
29,3,78261,14,15,4,9,3,4,1,0,0,50,38,0,0,0,2,34,9,19,50,146
24,3,267706,15,10,4,2,3,4,0,0,0,45,38,0,0,0,2,27,8,19,51,38
59,3,271571,15,10,2,2,0,4,1,15024,0,50,38,0,15024,15024,1,27,9,8,51,38
39,1,239119,12,14,0,9,1,2,1,0,0,40,5,0,0,0,2,20,5,0,27,144
17,8,103851,1,7,4,14,3,4,0,0,0,45,38,0,0,0,2,84,8,19,104,210
41,6,176155,8,11,2,12,0,4,1,0,0,40,38,0,0,0,2,73,9,8,91,186
64,3,116084,11,9,2,2,0,4,1,2635,0,40,38,0,2635,2635,1,27,9,8,47,34
62,5,215944,4,3,2,4,0,4,1,0,0,30,38,0,0,0,2,54,9,8,71,59
40,3,234397,9,13,2,10,0,2,1,0,0,40,38,0,0,0,2,35,5,8,45,157
27,3,126730,11,9,4,11,1,4,0,0,0,40,38,0,0,0,2,36,8,17,47,174
57,3,142076,11,9,2,6,0,4,1,4386,0,40,38,0,4386,4386,1,31,9,8,47,96
82,5,121944,5,4,2,3,0,4,1,0,0,40,38,0,0,0,2,53,9,8,72,44
22,3,169188,11,9,4,3,3,4,0,0,0,20,38,0,0,0,2,28,8,19,47,50
28,3,338376,9,13,4,9,3,4,1,0,0,40,38,0,0,0,2,34,9,19,45,141
64,3,132519,11,9,2,5,5,2,0,0,0,40,38,0,0,0,2,30,4,12,47,81
36,5,105021,15,10,2,3,0,4,1,0,0,55,38,0,0,0,2,53,9,8,82,54
38,1,326701,7,12,2,2,0,3,1,0,0,40,38,0,0,0,2,14,7,8,22,30
39,3,136531,11,9,4,7,1,4,0,0,0,47,38,0,0,0,2,32,8,17,47,112
17,8,332666,0,6,4,14,3,4,0,0,0,4,38,0,0,0,2,84,8,19,103,209
38,3,80771,9,13,2,9,5,4,0,0,0,40,38,0,0,0,2,34,8,12,45,141
55,5,111625,11,9,2,11,0,4,1,0,0,40,38,0,0,0,2,60,9,8,78,174
22,8,376277,15,10,0,14,1,4,0,0,0,35,38,0,0,0,2,84,8,0,118,224
29,3,370509,9,13,2,3,0,4,1,0,0,50,9,0,0,0,2,28,9,8,45,48
35,3,331395,15,10,4,3,1,4,1,0,0,50,38,0,0,0,2,28,9,17,51,54
76,3,201240,11,9,4,0,2,4,0,0,0,40,38,0,0,0,2,26,8,18,47,11
68,3,107627,15,10,2,9,0,4,1,0,0,15,38,0,0,0,2,34,9,8,51,147
38,3,213716,8,11,0,7,1,4,0,0,0,30,38,0,0,0,2,32,8,0,44,109
27,3,116372,12,14,4,3,1,4,0,0,0,40,38,0,0,0,2,28,8,17,48,51
57,5,253267,4,3,5,7,4,4,0,0,0,35,4,0,0,0,2,57,8,24,71,105
27,3,103524,11,9,5,5,4,4,1,0,0,40,38,0,0,0,2,30,9,24,47,81
49,3,315984,11,9,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,47,96
41,3,22201,9,13,2,3,0,1,1,0,0,40,23,0,0,0,2,28,3,8,45,48
46,3,285570,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
23,3,32616,9,13,4,0,3,4,0,0,0,20,38,0,0,0,2,26,8,19,45,9
56,1,203250,15,10,2,10,0,4,1,0,0,40,38,0,0,0,2,21,9,8,30,162
41,3,155106,11,9,2,5,0,4,1,0,0,40,38,0,0,0,2,30,9,8,47,81
44,3,83508,14,15,0,9,1,4,0,2354,0,99,38,0,2354,2354,1,34,8,0,50,146
23,3,352207,8,11,4,7,3,4,1,0,0,20,38,0,0,0,2,32,9,19,44,109
21,3,145389,15,10,4,9,1,4,0,0,0,25,38,0,0,0,2,34,8,17,51,147
44,5,104973,12,14,2,4,0,4,1,0,0,40,38,0,0,0,2,54,9,8,79,67
62,8,194660,11,9,2,14,0,4,1,0,0,40,38,0,0,0,2,84,9,8,114,220
18,8,152641,0,6,4,14,3,4,1,0,0,40,38,0,0,0,2,84,9,19,103,209
36,1,331902,15,10,0,0,4,4,0,0,0,35,38,0,0,0,2,13,8,3,30,15
33,3,162572,9,13,2,9,0,4,1,99999,0,40,38,0,99999,99999,1,34,9,8,45,141
49,4,101722,14,15,2,9,0,4,1,0,0,60,38,0,0,0,2,46,9,8,65,146
31,3,511289,11,9,4,4,1,4,1,2907,0,99,38,0,2907,2907,1,29,9,17,47,66
32,5,129497,15,10,2,2,0,4,1,0,0,55,38,0,0,0,2,52,9,8,82,38
21,3,34310,8,11,2,2,0,4,1,0,2603,40,38,0,-2603,2603,0,27,9,8,44,31
60,3,121319,5,4,2,6,0,4,1,3137,0,40,30,0,3137,3137,1,31,9,8,41,90
36,6,291676,6,5,2,2,0,2,1,0,0,40,38,0,0,0,2,64,5,8,89,29
46,3,180505,11,9,2,6,0,2,1,0,0,40,38,0,0,0,2,31,5,8,47,96
59,0,43280,15,10,4,3,3,2,0,0,0,40,38,0,0,0,2,3,4,19,14,54
49,1,343231,12,14,4,9,1,4,0,0,0,80,38,0,0,0,2,20,8,17,27,144
66,3,344436,11,9,6,11,2,4,0,0,0,8,38,0,0,0,2,36,8,26,47,174
38,6,187119,12,14,0,3,1,4,0,0,0,50,38,0,0,0,2,65,8,0,95,51
39,3,191161,11,9,5,2,4,4,1,0,0,55,38,0,0,0,2,27,9,24,47,34
42,5,43909,12,14,0,9,1,4,0,0,0,32,38,0,0,0,2,58,8,0,79,144
43,3,248094,11,9,0,2,4,4,1,0,0,40,38,0,0,0,2,27,9,3,47,34
57,1,110417,11,9,2,2,0,4,1,99999,0,40,38,0,99999,99999,1,14,9,8,26,34
31,3,87891,11,9,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,47,96
60,3,131681,9,13,2,3,0,4,1,0,0,50,38,0,0,0,2,28,9,8,45,48
34,3,143699,11,9,2,11,5,4,0,0,0,15,38,0,0,0,2,36,8,12,47,174
17,1,246308,1,7,4,9,3,4,0,0,0,20,32,0,0,0,2,20,8,19,16,133
49,3,168211,11,9,2,10,0,4,1,0,0,40,38,0,0,0,2,35,9,8,47,159
71,8,205011,15,10,2,14,0,4,1,0,0,10,38,0,0,0,2,84,9,8,118,224
47,1,209968,9,13,2,9,0,4,1,7298,0,40,38,0,7298,7298,1,20,9,8,24,141
46,3,35961,7,12,0,11,1,4,0,0,0,25,10,0,0,0,2,36,8,0,43,170
62,3,273454,5,4,2,10,0,4,1,0,0,40,4,0,0,0,2,35,9,8,41,153
25,3,182332,15,10,4,0,1,4,0,0,0,50,38,0,0,0,2,26,8,17,51,15
51,3,215647,11,9,0,9,1,4,0,0,0,43,38,0,0,0,2,34,8,0,47,143
38,3,143123,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
32,3,262024,11,9,4,7,3,2,1,0,0,38,38,0,0,0,2,32,5,19,47,112
24,6,105479,12,14,4,9,1,4,0,0,0,40,38,0,0,0,2,70,8,17,95,144
44,3,121718,9,13,2,3,0,4,1,15024,0,48,38,0,15024,15024,1,28,9,8,45,48
55,3,101468,11,9,2,2,0,4,1,3103,0,40,38,0,3103,3103,1,27,9,8,47,34
23,3,213955,11,9,4,0,3,2,1,0,2001,40,38,0,-2001,2001,0,26,5,19,47,11
35,8,476573,11,9,4,14,1,4,0,0,0,4,38,0,0,0,2,84,8,17,114,220
28,1,104329,15,10,2,10,0,4,1,0,0,50,38,0,0,0,2,21,9,8,30,162
37,5,32239,11,9,0,4,1,4,1,27828,0,40,38,0,27828,27828,1,54,9,0,78,66
32,3,188048,9,13,4,0,3,4,0,0,0,40,38,0,0,0,2,26,8,19,45,9
28,3,206125,15,10,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,51,38
30,8,164940,11,9,5,14,4,2,0,0,0,25,38,0,0,0,2,84,4,24,114,220
65,3,105586,15,10,2,3,0,1,1,20051,0,40,38,0,20051,20051,1,28,3,8,51,54
34,1,28568,11,9,0,2,4,4,1,0,0,40,38,0,0,0,2,14,9,3,26,34
59,3,653215,1,7,6,13,4,4,0,0,0,40,38,0,0,0,2,38,8,28,37,194
28,3,74784,11,9,4,5,1,4,1,0,0,50,38,0,0,0,2,30,9,17,47,81
40,3,205047,11,9,3,2,1,4,1,0,0,40,38,0,0,0,2,27,9,13,47,34
35,3,287658,15,10,4,0,4,2,1,0,0,40,38,0,0,0,2,26,5,20,51,15
17,3,102726,2,8,4,7,3,4,1,0,0,16,38,0,0,0,2,32,9,19,38,103
42,3,54611,15,10,0,4,1,4,1,0,0,40,38,0,0,0,2,29,9,0,51,70
32,3,42900,9,13,4,3,1,4,1,0,0,50,38,0,0,0,2,28,9,17,45,48
67,3,140849,11,9,6,7,1,4,0,0,0,24,38,0,0,0,2,32,8,25,47,112
54,3,170562,15,10,2,3,0,4,1,0,0,48,38,0,0,0,2,28,9,8,51,54
36,3,240323,11,9,5,11,4,2,0,0,0,17,38,0,0,0,2,36,4,24,47,174
46,3,270693,11,9,4,5,3,4,1,3674,0,30,38,0,3674,3674,1,30,9,19,47,81
31,3,106753,8,11,2,2,0,4,1,0,1740,40,38,0,-1740,1740,0,27,9,8,44,31
45,3,54744,15,10,2,2,0,4,1,0,1848,40,38,0,-1848,1848,0,27,9,8,51,38
54,1,182429,11,9,6,13,4,4,0,0,0,38,38,0,0,0,2,24,8,28,26,204
